id,click,hour,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21
8008657528921445839,0,14102821,1005,0,85f751fd,c4e18dd6,50e219e0,4192c019,7801e8d9,f95efa07,4039e407,cd6457b1,7abbbd5c,1,0,20476,320,50,2348,3,427,100003,61
6068709800653180692,0,14102813,1005,1,0a742914,510bd839,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6fe6aa3c,1f0bc64f,1,0,23438,320,50,2684,2,291,-1,52
11404409137675153549,0,14102211,1005,0,12fb4121,6b59f079,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c0feba8f,36a30aeb,1,0,21769,320,50,2507,0,35,100083,157
3015049037797101705,0,14102700,1005,0,85f751fd,c4e18dd6,50e219e0,d44c074c,ae637522,cef3e649,a99f214a,227d7bbb,0bcabeaf,1,3,21803,320,50,2515,1,161,100193,71
16225784181759218997,0,14102903,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b781205a,be6db1d7,1,0,18858,320,50,1882,3,35,-1,13
15242176405782679048,0,14102821,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,58302b5d,0bcabeaf,1,3,21191,320,50,2424,1,161,100190,71
5601615242942709704,0,14103012,1002,0,7a34d501,a7231621,50e219e0,ecad2386,7801e8d9,07d7df22,be5caa13,f60a0738,52c5cc40,0,0,15701,320,50,1722,0,35,100083,79
16285613374162850703,0,14102314,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,77f5d094,99e427c9,1,0,21611,320,50,2480,3,297,100111,61
17245677345056389108,0,14102214,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e66f0414,ff065cf0,1,2,15702,320,50,1722,0,35,100084,79
4287861047660739226,1,14102417,1005,1,e4d8dd7b,a17bde68,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,b2a1461c,be6db1d7,1,0,16208,320,50,1800,3,167,100077,23
2743265199720666214,0,14102613,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,d962b4cf,0bcabeaf,1,3,21191,320,50,2424,1,161,100191,71
11253927402936334542,0,14102901,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,a99f214a,df5b2759,9ee2ab36,1,2,16688,320,50,1873,3,39,100060,23
16287950460764013636,1,14102717,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,0a9f44e3,8a4875bd,1,0,22270,300,250,2569,0,39,100077,221
8635763438276141452,0,14102211,1005,1,5114c672,3f2f3819,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,e51ea881,e6f3a5c2,1,0,21875,320,50,2526,0,35,100081,221
14534418836880806705,0,14102321,1005,0,e3c09f3a,d262cf1e,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,b909f23d,c8aaa4a8,1,0,22155,320,50,2552,3,167,100194,23
2746907626858746299,0,14102401,1005,0,9a977531,a434fa42,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a1411684,be6db1d7,1,0,16208,320,50,1800,3,167,100074,23
1107716195263524157,1,14102821,1005,0,4bf5bbe2,6b560cc1,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ff29c693,c4cff2ea,1,0,20635,300,250,2374,3,39,-1,23
11904882697380647537,0,14102210,1005,0,85f751fd,c4e18dd6,50e219e0,00848fac,2347f47a,cef3e649,24cce359,58b44713,5096d134,1,2,21767,320,50,2506,0,35,-1,157
10983317880551755096,0,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,3f2a6cbb,33da2e74,cef3e649,a99f214a,e0030fa7,3bb1ddd7,1,0,19733,320,50,2260,0,171,100156,91
7560382267069076653,0,14102718,1005,1,e59ef3fc,0a4015b2,335d28a8,ecad2386,7801e8d9,07d7df22,a99f214a,367e873b,45abfcf3,1,2,9461,320,50,901,3,1315,-1,61
17245965534275158208,0,14102213,1005,0,85f751fd,c4e18dd6,50e219e0,e9739828,df32afa9,cef3e649,a99f214a,1f7aaa24,7abbbd5c,1,0,21769,320,50,2507,0,35,100084,157
13941939461453352160,0,14102312,1005,0,83a0ad1a,5c9ae867,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5700c386,1f0bc64f,1,0,16615,320,50,1863,3,39,-1,23
13048927497268915351,0,14102307,1005,0,85f751fd,c4e18dd6,50e219e0,b9a513bf,d9b5648e,0f2161f8,a99f214a,c443b3b5,ab57115f,1,0,21611,320,50,2480,3,297,100111,61
6127185285169008080,1,14102913,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,fe349647,8a4875bd,1,0,15706,320,50,1722,0,35,-1,79
11545492330567216134,0,14102617,1005,0,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,bca8f26d,a5bce124,1,0,6393,320,50,547,3,47,-1,23
9699895810608825334,0,14102106,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,61cd55cc,d2a171bf,1,0,21647,320,50,2487,1,547,-1,51
17311547495155316253,0,14103010,1005,0,85f751fd,c4e18dd6,50e219e0,51cedd4e,aefc06bd,0f2161f8,a99f214a,9b6fd086,48fdda0b,1,0,23991,320,50,2747,0,33,100075,76
2928210375050729592,1,14102309,1002,0,85f751fd,c4e18dd6,50e219e0,dfdd226c,7801e8d9,07d7df22,41300d72,6268b2bc,90bcc8bd,0,0,15704,320,50,1722,0,35,-1,79
10388080331289137532,0,14102709,1010,1,85f751fd,c4e18dd6,50e219e0,03a08c3f,7801e8d9,0f2161f8,6aa96018,068e9293,ad0177e7,4,2,15703,320,50,1722,0,35,-1,79
4638080689789636739,0,14102913,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,ddadd362,502d201f,1f0bc64f,1,2,17017,320,50,1873,3,39,-1,23
1421533382603460049,0,14102919,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,dd3c1219,597f7364,1,0,19772,320,50,2227,0,935,100074,48
11183341983403843692,1,14102604,1002,0,4461c46d,d0e9d0a4,50e219e0,ecad2386,7801e8d9,07d7df22,d1466057,99cd72ed,021b641d,0,0,5296,320,50,479,3,39,100076,23
13583431407209518026,0,14102319,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e960ae63,44801bc1,1,0,15699,320,50,1722,0,35,-1,79
7594264964352939553,1,14103020,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,82fe7b28,be6db1d7,1,0,22814,320,50,2647,2,39,100148,23
12538063201858565168,0,14102620,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,cb235dca,99e427c9,1,0,21611,320,50,2480,3,297,100111,61
14193741000269116818,0,14102304,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a0bf8757,8a4875bd,1,0,21983,320,50,2532,0,675,100081,48
2310215683057384217,0,14103013,1005,0,85f751fd,c4e18dd6,50e219e0,f888bf4c,5b9c592b,0f2161f8,a480cbb6,6f188df3,24399af1,1,0,22322,320,50,2576,1,161,100190,71
17214029633664632635,0,14102413,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a9af0e1c,8a4875bd,1,0,4687,320,50,423,2,39,100148,32
16870043266242437102,0,14102320,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,7e51fea0,051263ee,1,0,19772,320,50,2227,0,679,100077,48
6545802101404091564,1,14103020,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,dc1d8483,76dc4769,1,0,23160,320,50,2667,0,47,-1,221
6645809680521938177,0,14102221,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d739aabc,00b1f3a7,1,0,21687,320,50,2495,2,167,-1,23
348883802282387767,0,14102301,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,8f2a29a2,8a4875bd,1,0,21836,300,250,2523,0,35,-1,221
10992916428696487791,1,14102813,1005,0,85f751fd,c4e18dd6,50e219e0,d292c32f,2347f47a,0f2161f8,a99f214a,65e5e191,a8964a12,1,0,23454,320,50,2688,1,33,-1,212
8857484786319044766,0,14102215,1005,0,85f751fd,c4e18dd6,50e219e0,fb7c70a3,d9b5648e,0f2161f8,e1eca7b6,8610bee5,99e427c9,1,0,21965,320,50,2462,0,175,100161,116
14891336253587763039,0,14103021,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9d583104,711ee120,1,0,22257,320,50,2545,0,431,100084,221
11449416686253961816,0,14102411,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ea2a0ddd,3bd9e8e7,1,0,22258,320,50,2545,0,167,100084,221
16921511679664039642,0,14102610,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,8e18e4ae,0bcabeaf,1,3,21189,320,50,2424,1,161,100191,71
13493915167939991951,0,14102908,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9586c70f,8a4875bd,1,0,23160,320,50,2667,0,35,-1,221
4723142747532847407,0,14102301,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,646e0991,158e4944,1,0,15708,320,50,1722,0,35,100084,79
8172787244809944542,0,14102318,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,da1a4d29,be74e6fe,1,0,22141,320,50,2550,0,547,100148,51
13135480276158878927,0,14102309,1005,0,9a977531,a434fa42,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4c66b1ff,8f5c9827,1,0,21996,320,50,2534,0,675,100074,48
16394500267864269329,1,14102602,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c4752b0f,779d90c2,1,0,15707,320,50,1722,0,35,100084,79
5930435297485736053,0,14102805,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,a99f214a,68cb4c35,711ee120,1,0,22257,320,50,2545,0,167,100084,221
12852753729013193347,0,14102402,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,19f9f37c,779d90c2,1,0,17037,320,50,1934,2,39,-1,16
6896828384026352603,0,14102517,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,e9b4b1ae,e1eae715,1,3,21189,320,50,2424,1,161,100193,71
1398049221784516089,0,14102108,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,665810f3,a0f5f879,1,0,15702,320,50,1722,0,35,100083,79
2483438085169797700,0,14102805,1005,1,a7853007,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,009a7861,cc63cb07,1,0,22267,320,50,2566,3,815,100156,42
16397210000074898873,0,14102518,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,cd79cba8,6360f9ec,1,0,17264,320,50,1872,3,39,-1,23
11864312072554334562,0,14102102,1005,0,686546d3,9d54950b,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,dc15217a,aaffed8f,1,0,21647,320,50,2487,1,547,100053,51
10664235216305582128,0,14102721,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,5eb74146,f134d5fa,1,0,22271,300,250,2569,0,39,-1,221
10098647240170228573,0,14102514,1002,0,085baac9,e4613d67,50e219e0,ecad2386,7801e8d9,07d7df22,289b0ce4,b2fe6d2e,7c170de9,0,0,22309,320,50,2573,0,419,-1,178
12338514694911848387,1,14102215,1002,0,84c7ba46,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,48148103,950b65fb,373ecbe6,0,0,7708,320,50,686,3,35,100021,42
4328654496119703067,0,14102822,1005,1,92c7cbe7,6e882918,75fa27f6,ecad2386,7801e8d9,07d7df22,a99f214a,86831b1c,8a4875bd,1,0,23430,320,50,2683,1,163,-1,212
12132657269418854604,0,14102513,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,08f3ed4e,1f0bc64f,1,0,17014,320,50,1872,3,39,-1,23
4103684075987501110,0,14102210,1005,1,235ba823,f6ebf28e,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8d6a85b6,4557228f,1,2,21769,320,50,2507,0,35,-1,157
7485376846581715454,1,14102806,1002,0,e7a92cc6,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,b03625ff,34845e2b,494378f1,0,0,19665,320,50,2253,2,303,-1,52
12050592265176066840,0,14102817,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,830c5fe1,5ec45883,1,0,19772,320,50,2227,0,935,100077,48
4512555364939113886,0,14103006,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6b9769f2,6332421a,1,0,17614,320,50,1993,2,1063,-1,33
7589134842998341159,0,14102209,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,058ac3f1,8a4875bd,1,0,15708,320,50,1722,0,35,100084,79
17102896944283180817,1,14102818,1002,0,f4c80c78,654fa1ee,50e219e0,ecad2386,7801e8d9,07d7df22,eec5aaa5,e19cc17f,5064fac0,0,0,6563,320,50,572,2,39,-1,32
13032644069127016217,0,14102206,1005,1,01270328,3132fe8d,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,81fa6568,d787e91b,1,0,19772,320,50,2227,0,679,100081,48
2957674665405245663,0,14102416,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,07643dc8,6569eeb3,1,0,15707,320,50,1722,0,35,-1,79
14466614839272913485,1,14102115,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ac3f5639,4ea23a13,1,0,21757,320,50,2502,0,35,-1,221
2499497142995091759,0,14103008,1005,0,6399eda6,968765cd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ba8cae38,d4897fef,1,0,16208,320,50,1800,3,167,100075,23
4253559595826094713,0,14102814,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,a6c05492,be74e6fe,1,0,4687,320,50,423,2,39,100148,32
13375882979042943202,0,14102405,1005,0,c1fcc9a1,422b8953,76b2941d,ecad2386,7801e8d9,07d7df22,a99f214a,115ac214,d17a0181,1,0,22263,320,50,2523,3,39,-1,221
5163118821404249160,0,14103016,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,654e5068,5a99f6be,1,0,20093,300,250,2295,2,35,-1,23
10017246106627470759,1,14102100,1005,0,f9c69707,e16ceb4b,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8b19fe67,258766e2,1,0,19665,320,50,2253,2,303,-1,52
13749419016444939609,0,14102221,1005,0,85f751fd,c4e18dd6,50e219e0,45aff1a2,5c620f04,d1327cf5,0d40e9fc,564c7cfa,33c9c797,1,0,17877,320,50,2036,3,47,-1,156
15251699556072157522,0,14102213,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a7a1374c,36d749e5,1,0,15706,320,50,1722,0,35,-1,79
1296509914390321467,0,14102823,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,af7bf9bf,9b5ce758,1,0,21611,320,50,2480,3,297,100111,61
14076488061228934879,1,14102507,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1cf29716,aaffed8f,1,0,15701,320,50,1722,0,35,-1,79
8782499789782320878,0,14102105,1005,0,85f751fd,c4e18dd6,50e219e0,2d869bee,d9b5648e,0f2161f8,a99f214a,957f6267,93a90f85,1,0,21611,320,50,2480,3,299,100111,61
9224911495440733620,0,14103005,1002,0,69bc54b5,effa675a,50e219e0,ecad2386,7801e8d9,07d7df22,f20a5c1c,bd96ee00,43e7b962,0,0,6362,300,50,544,3,39,100081,23
4346615498361763110,1,14102205,1005,0,85f751fd,c4e18dd6,50e219e0,93d786c6,2347f47a,0f2161f8,a99f214a,abbd9cd5,36d749e5,1,0,21739,320,480,2502,0,35,-1,221
11608370049142659865,1,14102620,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7053124f,f87e93a5,1,0,15702,320,50,1722,0,35,100083,79
13639483987595504943,0,14102316,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,543498c9,4ceb2e0b,1,0,15702,320,50,1722,0,35,-1,79
15260805470629837138,0,14102912,1005,0,4bf5bbe2,6b560cc1,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,4b5cba98,a5bce124,1,0,23721,300,250,2716,3,43,-1,23
4740673537235874142,0,14102812,1010,1,85f751fd,c4e18dd6,50e219e0,03a08c3f,7801e8d9,0f2161f8,e3617d10,01e3f9f7,375c3d47,4,3,15704,320,50,1722,0,35,-1,79
14976182652241907995,0,14102610,1005,0,85f751fd,c4e18dd6,50e219e0,b5e6b5ff,2347f47a,0f2161f8,a2dd8d0b,6098fd21,04f5b394,1,0,22552,320,50,2602,0,163,-1,182
6714261203432583621,0,14102900,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9f514808,ef726eae,1,0,22254,320,50,2545,0,167,-1,221
17631359383790789902,1,14102814,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a143158b,c6263d8a,1,0,23163,320,50,2668,0,35,-1,221
13478667173921332217,0,14102802,1005,0,85f751fd,c4e18dd6,50e219e0,de691c68,df32afa9,cef3e649,a99f214a,261736c0,32c54c76,1,0,22724,320,480,2630,0,35,100176,221
13632422812184185973,0,14102201,1005,0,85f751fd,c4e18dd6,50e219e0,0acbeaa3,45a51db4,f95efa07,a99f214a,16583d1d,8d4d7618,1,0,19251,320,50,2201,3,35,100034,43
2746709049994929433,0,14102319,1005,0,6c5b482c,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,71c8cb7b,3fecb32a,1,0,19016,300,250,2162,2,39,100141,33
1699963896673883895,0,14102203,1005,0,85f751fd,c4e18dd6,50e219e0,be7c618d,2347f47a,f95efa07,aba27e20,d400f893,6b7a1353,1,3,19251,320,50,2201,3,35,-1,43
5475428630999722959,0,14102312,1005,1,92c7cbe7,6e882918,75fa27f6,ecad2386,7801e8d9,07d7df22,a99f214a,571ac9ed,570d21dc,1,0,21625,320,50,2482,3,167,-1,23
6949863779489286187,0,14102107,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,199b0cc8,aad45b01,1,0,21189,320,50,2424,1,161,100192,71
16443590508734243679,0,14102102,1005,0,4b0f0061,7195bdd6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9c8a2e2e,5096d134,1,0,21647,320,50,2487,1,547,100094,51
16880565358829745118,0,14102205,1002,0,48c42b43,de0f0f82,50e219e0,ecad2386,7801e8d9,07d7df22,f72080df,e0619e15,b5c4936a,0,0,6992,320,50,613,2,39,-1,32
15075132413195188529,0,14102212,1005,0,12fb4121,6b59f079,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,af27d950,be87996b,1,2,21769,320,50,2507,0,35,100084,157
11879932610450706588,0,14102608,1005,0,83a0ad1a,5c9ae867,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,96eb5d87,d14c4241,1,0,19771,320,50,2227,0,679,100077,48
1228652139402304917,0,14102313,1005,0,85f751fd,c4e18dd6,50e219e0,85938df3,2347f47a,0f2161f8,a99f214a,86e6a031,7e5b3bec,1,0,375,320,50,112,3,1319,-1,15
15978160192480941051,0,14102516,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a3c55ced,158e4944,1,0,18856,320,50,1882,3,35,100155,13
1673834862043462986,0,14102109,1005,0,85f751fd,c4e18dd6,50e219e0,a5184c22,b8d325c3,0f2161f8,a99f214a,82db5027,24f6b932,1,0,21751,320,50,2505,0,161,100176,17
7587580953183499058,0,14103019,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3d667dd9,d787e91b,1,0,17753,320,50,1993,2,1063,100083,33
8788770817051341671,0,14102813,1005,0,85f751fd,c4e18dd6,50e219e0,e9739828,df32afa9,cef3e649,a99f214a,738367bc,570d21dc,1,0,23454,320,50,2688,1,33,100151,212
6818600479535103270,0,14102622,1005,0,d8bb8687,98e6755b,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,a4af5c74,3e72ab6c,1,0,17239,320,50,1973,3,39,-1,23
9837097097982597629,0,14102919,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,bf196a30,8bcb5b20,d787e91b,1,0,21595,320,50,2478,3,167,100075,23
11909475567443531976,0,14102717,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,5933fb17,1f0bc64f,1,0,20108,320,50,2299,2,1327,-1,52
14231515942387120849,0,14102319,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,91530111,e60ace84,7abbbd5c,1,0,1037,320,50,178,3,1327,100148,15
6681138255209731771,0,14102114,1005,0,9a977531,a434fa42,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,04df8c2a,be6db1d7,1,0,16208,320,50,1800,3,167,100079,23
12163640286469255707,1,14103004,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,af464b86,ecb851b2,1,3,23138,320,50,2664,0,35,100084,51
17502155778289895621,0,14102918,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,aa862aee,f8d085c8,6d44e29a,1,0,18588,320,50,2104,3,1831,-1,171
14794064993181018271,0,14102104,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,693bff3e,5096d134,1,0,15706,320,50,1722,0,35,-1,79
7118868782106765319,0,14102212,1005,0,5bcf81a2,9d54950b,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,53a3e841,8f1db0bc,1,2,21768,320,50,2506,0,35,100111,157
11309923758654051570,0,14102810,1005,0,9fe0fa9b,91cdcccd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,420a8f02,ef726eae,1,0,23144,320,50,2665,0,35,100148,221
11067738272982989827,0,14102522,1005,0,85f751fd,c4e18dd6,50e219e0,d44c074c,ae637522,cef3e649,a99f214a,14006c22,054c8edf,1,2,21801,320,50,2515,1,161,100189,71
17298441533136007729,0,14102514,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1c9c6ac9,89416188,1,0,4687,320,50,423,2,39,100148,32
11944167030500704298,0,14102213,1005,0,85f751fd,c4e18dd6,50e219e0,e9739828,df32afa9,cef3e649,a99f214a,41ceb0e5,c4cff2ea,1,0,21770,320,50,2507,0,35,-1,157
17753617829238558553,0,14102718,1005,0,6399eda6,968765cd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,04d431cb,8da868a0,1,0,19772,320,50,2227,0,935,-1,48
11513099889125972976,0,14102315,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,72ac09d0,d8cfb063,1,0,452,320,50,122,3,1327,100072,15
13104130869070457900,0,14102511,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,65a763c9,ceffea69,4ea23a13,1,0,15699,320,50,1722,0,35,-1,79
688578484619778918,0,14102204,1005,1,a7853007,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2bb4af67,03683bd4,1,0,19146,320,50,2181,0,169,100156,111
13710287869280638905,0,14102213,1005,0,85f751fd,c4e18dd6,50e219e0,e96773f0,2347f47a,0f2161f8,a99f214a,a490d4c5,5096d134,1,0,21767,320,50,2506,0,35,-1,157
2731178518977498090,1,14102716,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,8ab2b5f5,44bdc2d3,e710234d,1,0,20633,320,50,2374,3,39,-1,23
5531530047859722722,0,14102808,1002,0,85f751fd,c4e18dd6,50e219e0,a37bf1e4,7801e8d9,07d7df22,a8d8d2ce,699b0be7,08ac11ab,0,0,18952,320,50,2154,3,427,100063,61
7115854087366965439,0,14102217,1005,1,57fe1b20,5b626596,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5c0b6732,76dc4769,1,0,21877,320,50,2526,0,35,100077,221
15404162297885000912,0,14102915,1002,0,e6716a5c,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,52c92067,5aae7555,0e88538f,0,0,6563,320,50,572,2,39,-1,32
2034788339176610739,1,14103010,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8c036207,0eb711ec,1,0,22814,320,50,2647,2,39,100148,23
1362218543287532182,0,14102706,1010,1,85f751fd,c4e18dd6,50e219e0,04f2be5f,7801e8d9,0f2161f8,20911a36,7c719e9f,f07e20f8,4,2,22672,320,50,2615,0,303,100111,70
11175585004588544971,1,14102701,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a041152a,711ee120,1,0,22261,320,50,2545,0,167,100084,221
5230505414012790647,0,14102803,1005,0,3f638d32,5c46397a,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ffb59af3,a49f492f,1,0,16615,320,50,1863,3,39,-1,23
4875698795411093256,1,14102206,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c1d1d10f,46d98882,1,0,19772,320,50,2227,0,679,100077,48
11647136006584264437,0,14102115,1010,1,85f751fd,c4e18dd6,50e219e0,ffc6ffd0,7801e8d9,0f2161f8,89642141,9ab67202,f07e20f8,4,0,21790,320,50,2513,3,35,-1,68
6847940409683265069,0,14102315,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a6df415d,d787e91b,1,0,15706,320,50,1722,0,35,-1,79
14340418739926760420,0,14102822,1005,0,85f751fd,c4e18dd6,50e219e0,48f4bdf9,a8b0bf20,75d80bbe,a99f214a,803068bd,dfeda01b,1,0,22685,320,50,2619,1,163,-1,71
15986117393152790819,0,14102102,1005,1,43d6df75,27e3c518,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7abe3e13,be6db1d7,1,0,6993,320,50,613,2,39,100233,32
1100132059578917050,0,14102709,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c3c53a8e,1ccc7835,1,0,15701,320,50,1722,0,35,100083,79
2621098352684969466,0,14102307,1010,1,85f751fd,c4e18dd6,50e219e0,04f2be5f,7801e8d9,0f2161f8,24028660,caacdfea,9fef9da8,4,3,22120,320,50,1702,0,1059,-1,110
